SaleID,Date,Product,Quantity,Price,Total,Region
581,2020-08-24,Monitor,4,300,695.59,North
582,2020-08-24,Headphones,4,100,213.37,West
583,2020-08-24,Phone,2,600,709.37,East
584,2020-08-25,Keyboard,1,50,27.12,West
585,2020-08-25,Keyboard,5,50,150.37,South
586,2020-08-25,Mouse,5,30,92.38,South
587,2020-08-26,Charger,3,25,47.95,East
588,2020-08-26,Keyboard,4,50,129.38,North
589,2020-08-26,Laptop,3,800,1322.4,East
590,2020-08-26,Monitor,1,300,193.08,North
591,2020-08-27,Monitor,1,300,164.48,East
592,2020-08-28,Laptop,1,800,495.63,North
593,2020-08-29,Laptop,1,800,455.47,East
594,2020-08-30,Mouse,5,30,91.11,South
595,2020-08-31,Mouse,4,30,67.84,South
596,2020-09-01,Phone,2,600,790.86,West
597,2020-09-01,Laptop,1,800,517.11,West
598,2020-09-01,Laptop,1,800,531.0,North
599,2020-09-01,Laptop,1,800,437.69,South
600,2020-09-02,Mouse,2,30,36.78,North
601,2020-09-02,Mouse,3,30,54.78,West
602,2020-09-03,Phone,3,600,1143.91,West
603,2020-09-04,Laptop,4,800,1741.64,South
604,2020-09-04,Keyboard,4,50,112.62,North
605,2020-09-05,Tablet,2,400,448.5,West
606,2020-09-05,Tablet,4,400,920.45,West
607,2020-09-05,Headphones,1,100,66.88,East
608,2020-09-05,Monitor,2,300,333.66,East
609,2020-09-06,Monitor,4,300,786.9,West
610,2020-09-06,Monitor,3,300,550.62,North
611,2020-09-07,Monitor,4,300,713.23,West
612,2020-09-07,Laptop,1,800,472.34,North
613,2020-09-07,Laptop,1,800,435.29,West
614,2020-09-07,Phone,1,600,327.98,South
615,2020-09-10,Phone,2,600,646.54,North
616,2020-09-10,Tablet,4,400,901.01,North
617,2020-09-11,Charger,1,25,14.58,North
618,2020-09-11,Charger,5,25,68.58,South
619,2020-09-11,Headphones,2,100,123.14,East
620,2020-09-12,Headphones,3,100,180.38,South
621,2020-09-12,Charger,5,25,77.78,South
622,2020-09-12,Mouse,4,30,68.82,East
623,2020-09-12,Tablet,4,400,1048.19,West
624,2020-09-13,Phone,3,600,964.32,East
625,2020-09-13,Laptop,2,800,961.77,West
626,2020-09-14,Headphones,5,100,286.04,North
627,2020-09-14,Charger,1,25,15.59,West
628,2020-09-14,Laptop,3,800,1348.13,South
629,2020-09-14,Keyboard,4,50,128.82,East
630,2020-09-14,Phone,1,600,388.63,North
631,2020-09-14,Keyboard,2,50,61.32,East
632,2020-09-14,Laptop,5,800,2303.23,South
633,2020-09-15,Monitor,2,300,320.18,East
634,2020-09-16,Keyboard,5,50,151.16,West
635,2020-09-16,Mouse,3,30,58.48,West
636,2020-09-17,Charger,2,25,31.38,North
637,2020-09-17,Headphones,1,100,53.43,South
638,2020-09-18,Mouse,3,30,48.24,North
639,2020-09-18,Charger,5,25,68.12,East
640,2020-09-18,Keyboard,5,50,152.09,South
641,2020-09-19,Charger,2,25,33.26,West
642,2020-09-19,Keyboard,1,50,32.63,North
643,2020-09-20,Laptop,5,800,2368.64,West
644,2020-09-20,Headphones,3,100,188.41,North
645,2020-09-21,Charger,3,25,48.47,North
646,2020-09-21,Monitor,4,300,654.51,North
647,2020-09-22,Laptop,3,800,1401.32,South
648,2020-09-22,Tablet,5,400,1254.21,West
649,2020-09-22,Laptop,3,800,1482.38,South
650,2020-09-22,Phone,4,600,1583.79,North
651,2020-09-22,Tablet,3,400,779.78,West
652,2020-09-23,Tablet,4,400,989.2,West
653,2020-09-24,Laptop,5,800,2506.2,South
654,2020-09-24,Laptop,4,800,1860.27,North
655,2020-09-25,Mouse,5,30,92.37,North
656,2020-09-25,Monitor,3,300,565.44,North
657,2020-09-26,Charger,4,25,63.88,North
658,2020-09-26,Monitor,4,300,687.82,North
659,2020-09-26,Phone,1,600,381.23,North
660,2020-09-27,Headphones,3,100,161.77,North
661,2020-09-27,Keyboard,3,50,92.09,North
662,2020-09-27,Phone,5,600,1766.8,West
663,2020-09-28,Headphones,3,100,175.6,South
664,2020-09-28,Phone,5,600,1978.63,West
665,2020-09-28,Laptop,2,800,931.48,East
666,2020-09-29,Phone,3,600,1091.99,North
667,2020-09-30,Headphones,2,100,110.31,South
668,2020-09-30,Charger,3,25,42.93,North
669,2020-09-30,Mouse,2,30,34.35,South
670,2020-09-30,Headphones,1,100,65.95,South
671,2020-10-01,Keyboard,4,50,121.86,West
672,2020-10-01,Mouse,1,30,19.5,West
673,2020-10-01,Laptop,1,800,534.5,North
674,2020-10-01,Tablet,3,400,701.12,South
675,2020-10-02,Headphones,2,100,120.17,East
676,2020-10-03,Mouse,1,30,20.16,East
677,2020-10-03,Phone,3,600,1157.37,South
678,2020-10-03,Monitor,1,300,164.38,West
679,2020-10-04,Laptop,3,800,1486.98,South
680,2020-10-05,Phone,3,600,1108.95,North
681,2020-10-05,Phone,5,600,1758.28,North
682,2020-10-05,Charger,1,25,16.05,North
683,2020-10-06,Charger,2,25,31.89,West
684,2020-10-07,Headphones,5,100,278.56,East
685,2020-10-07,Phone,1,600,346.0,East
686,2020-10-07,Charger,3,25,44.72,East
687,2020-10-08,Keyboard,1,50,29.67,North
688,2020-10-08,Monitor,3,300,520.79,North
689,2020-10-08,Laptop,4,800,1875.43,South
690,2020-10-09,Keyboard,1,50,27.67,North
691,2020-10-09,Charger,3,25,47.98,South
692,2020-10-09,Monitor,5,300,831.3,South
693,2020-10-09,Charger,3,25,48.56,East
694,2020-10-10,Charger,1,25,16.23,South
695,2020-10-10,Monitor,5,300,822.54,East
696,2020-10-10,Laptop,3,800,1508.23,East
697,2020-10-10,Tablet,2,400,489.95,East
698,2020-10-10,Tablet,3,400,646.31,West
699,2020-10-10,Keyboard,2,50,55.69,West
700,2020-10-11,Phone,4,600,1283.4,North
701,2020-10-11,Mouse,2,30,35.91,South
702,2020-10-11,Headphones,3,100,163.36,West
703,2020-10-12,Charger,5,25,66.98,South
704,2020-10-12,Tablet,3,400,649.2,North
705,2020-10-12,Mouse,2,30,39.61,East
706,2020-10-13,Charger,2,25,30.52,East
707,2020-10-13,Headphones,4,100,248.27,West
708,2020-10-13,Headphones,4,100,267.29,West
709,2020-10-13,Phone,4,600,1598.44,West
710,2020-10-14,Mouse,1,30,16.97,North
711,2020-10-15,Headphones,1,100,64.11,East
712,2020-10-15,Mouse,5,30,88.9,North
713,2020-10-15,Tablet,1,400,219.91,West
714,2020-10-15,Monitor,2,300,389.09,South
715,2020-10-16,Keyboard,1,50,28.9,East
716,2020-10-16,Keyboard,5,50,145.12,South
717,2020-10-16,Mouse,5,30,86.15,West
718,2020-10-17,Laptop,5,800,2173.81,West
719,2020-10-17,Laptop,1,800,443.38,North
720,2020-10-18,Charger,5,25,67.08,West
721,2020-10-19,Laptop,2,800,918.88,North
722,2020-10-19,Keyboard,4,50,123.4,South
723,2020-10-19,Monitor,4,300,665.97,South
724,2020-10-20,Charger,2,25,29.83,North
725,2020-10-20,Keyboard,5,50,144.89,North
726,2020-10-20,Laptop,5,800,2338.99,East
727,2020-10-20,Mouse,1,30,17.0,East
728,2020-10-20,Monitor,4,300,756.2,North
729,2020-10-21,Laptop,4,800,1872.38,West
730,2020-10-21,Charger,4,25,58.89,South
731,2020-10-21,Keyboard,2,50,65.92,East
732,2020-10-22,Headphones,2,100,110.28,North
733,2020-10-22,Keyboard,3,50,95.92,West
734,2020-10-22,Laptop,1,800,510.31,West
735,2020-10-23,Keyboard,5,50,152.53,West
736,2020-10-23,Mouse,3,30,57.01,East
737,2020-10-24,Charger,5,25,83.18,North
738,2020-10-25,Keyboard,4,50,116.03,North
739,2020-10-25,Headphones,3,100,192.82,North
740,2020-10-26,Monitor,4,300,775.71,West
741,2020-10-27,Headphones,1,100,53.0,East
742,2020-10-27,Mouse,3,30,55.8,West
743,2020-10-28,Charger,5,25,67.76,West
744,2020-10-29,Headphones,4,100,213.03,East
745,2020-10-29,Monitor,1,300,188.79,West
746,2020-10-30,Tablet,2,400,434.14,East
747,2020-10-31,Keyboard,1,50,31.17,East
748,2020-10-31,Phone,1,600,375.14,East
749,2020-11-01,Headphones,5,100,318.22,North
750,2020-11-01,Charger,4,25,72.5,North
751,2020-11-01,Monitor,3,300,656.68,West
752,2020-11-01,Monitor,5,300,1026.84,North
753,2020-11-02,Headphones,5,100,352.11,West
754,2020-11-02,Mouse,1,30,23.62,East
755,2020-11-02,Laptop,1,800,540.71,North
756,2020-11-03,Tablet,4,400,1196.38,East
757,2020-11-04,Laptop,2,800,1019.27,South
758,2020-11-05,Phone,2,600,941.35,South
759,2020-11-05,Laptop,5,800,2975.07,East
760,2020-11-06,Monitor,5,300,980.38,North
761,2020-11-06,Tablet,4,400,1253.55,North
762,2020-11-08,Tablet,4,400,1242.41,South
763,2020-11-08,Tablet,3,400,916.34,North
764,2020-11-08,Mouse,4,30,92.19,South
765,2020-11-09,Mouse,1,30,19.35,South
766,2020-11-09,Headphones,5,100,321.55,North
767,2020-11-09,Phone,3,600,1191.02,West
768,2020-11-09,Monitor,5,300,1061.01,North
769,2020-11-10,Phone,5,600,1944.74,West
770,2020-11-10,Mouse,1,30,22.78,South
771,2020-11-11,Phone,4,600,1877.28,North
772,2020-11-11,Charger,5,25,85.7,South
773,2020-11-12,Monitor,4,300,932.85,South
774,2020-11-12,Keyboard,5,50,178.91,South
775,2020-11-13,Charger,4,25,77.25,West
776,2020-11-14,Headphones,5,100,377.34,West
777,2020-11-14,Mouse,5,30,95.74,South
778,2020-11-15,Keyboard,4,50,149.18,West
779,2020-11-15,Mouse,5,30,98.12,West
780,2020-11-16,Headphones,2,100,135.87,South
781,2020-11-17,Phone,1,600,412.19,East
782,2020-11-17,Laptop,5,800,2734.62,North
783,2020-11-18,Tablet,2,400,532.65,North
784,2020-11-18,Phone,5,600,1921.12,South
785,2020-11-18,Charger,2,25,32.27,South
786,2020-11-19,Mouse,2,30,41.27,West
787,2020-11-19,Monitor,3,300,580.49,East
788,2020-11-20,Charger,2,25,34.26,West
789,2020-11-20,Phone,2,600,913.69,North
790,2020-11-20,Mouse,3,30,68.77,South
791,2020-11-21,Phone,4,600,1922.53,North
792,2020-11-21,Headphones,3,100,234.15,North
793,2020-11-21,Monitor,1,300,232.67,South
794,2020-11-21,Keyboard,5,50,170.26,South
795,2020-11-21,Monitor,2,300,444.53,South
796,2020-11-22,Mouse,1,30,22.65,East
797,2020-11-23,Monitor,5,300,977.39,South
798,2020-11-23,Headphones,5,100,369.42,West
799,2020-11-23,Charger,5,25,83.94,West
800,2020-11-23,Monitor,3,300,704.22,West
801,2020-11-23,Keyboard,3,50,104.57,East
802,2020-11-24,Phone,4,600,1675.94,South
803,2020-11-24,Keyboard,5,50,175.67,West
804,2020-11-25,Headphones,2,100,142.51,West
805,2020-11-25,Keyboard,1,50,32.21,North
806,2020-11-25,Charger,5,25,84.58,South
807,2020-11-26,Laptop,5,800,2584.96,North
808,2020-11-26,Tablet,1,400,270.59,West
809,2020-11-26,Tablet,4,400,1137.67,North
810,2020-11-27,Monitor,5,300,961.88,South
811,2020-11-27,Monitor,1,300,223.02,South
812,2020-11-27,Tablet,2,400,600.56,South
813,2020-11-28,Monitor,1,300,230.58,South
814,2020-11-28,Charger,3,25,49.78,North
815,2020-11-28,Mouse,4,30,78.45,West
816,2020-11-29,Headphones,1,100,69.84,West
817,2020-11-29,Laptop,2,800,1102.32,West
818,2020-11-30,Charger,2,25,34.25,East
819,2020-11-30,Phone,4,600,1718.65,North
820,2020-12-01,Phone,1,600,398.53,South
821,2020-12-01,Phone,4,600,1934.31,East
822,2020-12-01,Monitor,4,300,787.06,West
823,2020-12-01,Monitor,4,300,842.36,South
824,2020-12-01,Laptop,2,800,1203.91,North
825,2020-12-02,Charger,5,25,89.18,East
826,2020-12-02,Monitor,1,300,230.07,South
827,2020-12-03,Laptop,4,800,2036.22,North
828,2020-12-03,Charger,1,25,19.07,South
829,2020-12-03,Phone,4,600,1913.32,South
830,2020-12-03,Mouse,1,30,20.48,South
831,2020-12-03,Phone,5,600,2274.38,South
832,2020-12-03,Keyboard,3,50,100.37,East
833,2020-12-04,Charger,3,25,59.8,East
834,2020-12-04,Mouse,3,30,58.44,North
835,2020-12-04,Headphones,2,100,143.38,North
836,2020-12-04,Headphones,3,100,235.51,East
837,2020-12-05,Tablet,5,400,1394.73,West
838,2020-12-05,Monitor,1,300,227.39,West
839,2020-12-05,Laptop,1,800,636.68,West
840,2020-12-06,Monitor,5,300,1161.51,South
841,2020-12-07,Keyboard,4,50,137.99,West
842,2020-12-08,Headphones,3,100,231.98,East
843,2020-12-08,Laptop,3,800,1705.47,East
844,2020-12-09,Headphones,2,100,156.61,South
845,2020-12-09,Charger,3,25,53.45,South
846,2020-12-09,Laptop,1,800,632.25,East
847,2020-12-09,Monitor,3,300,679.39,South
848,2020-12-09,Monitor,5,300,974.62,South
849,2020-12-10,Keyboard,2,50,80.32,West
850,2020-12-10,Laptop,3,800,1820.6,North
851,2020-12-10,Laptop,1,800,580.82,North
852,2020-12-10,Keyboard,5,50,176.72,North
853,2020-12-11,Monitor,2,300,429.04,East
854,2020-12-12,Monitor,4,300,861.81,South
855,2020-12-12,Mouse,5,30,99.13,West
856,2020-12-12,Tablet,5,400,1381.85,North
857,2020-12-14,Charger,2,25,31.95,South
858,2020-12-14,Phone,4,600,1767.98,South
859,2020-12-14,Mouse,2,30,38.07,East
860,2020-12-14,Tablet,5,400,1568.96,South
861,2020-12-14,Keyboard,3,50,112.0,South
862,2020-12-15,Tablet,3,400,839.4,East
863,2020-12-15,Laptop,5,800,3053.41,East
864,2020-12-15,Mouse,1,30,19.25,West
865,2020-12-16,Tablet,1,400,298.63,West
866,2020-12-17,Monitor,3,300,648.84,South
867,2020-12-17,Monitor,2,300,415.69,North
868,2020-12-17,Headphones,3,100,221.52,West
869,2020-12-17,Charger,2,25,31.89,East
870,2020-12-18,Charger,3,25,49.17,West
871,2020-12-19,Phone,3,600,1203.93,East
872,2020-12-19,Laptop,1,800,564.5,East
873,2020-12-19,Keyboard,4,50,154.36,North
874,2020-12-19,Phone,2,600,845.42,North
875,2020-12-21,Phone,1,600,411.38,South
876,2020-12-21,Headphones,2,100,143.23,North
877,2020-12-21,Phone,2,600,866.24,West
878,2020-12-21,Tablet,2,400,604.54,North
879,2020-12-21,Monitor,4,300,961.0,West
880,2020-12-22,Mouse,5,30,113.28,South
881,2020-12-22,Tablet,5,400,1516.74,North
882,2020-12-22,Phone,4,600,1782.63,North
883,2020-12-23,Laptop,4,800,2215.66,South
884,2020-12-23,Headphones,4,100,303.89,West
885,2020-12-24,Tablet,3,400,919.34,North
886,2020-12-24,Monitor,3,300,573.65,West
887,2020-12-24,Monitor,3,300,619.7,North
888,2020-12-24,Headphones,1,100,69.54,East
889,2020-12-24,Keyboard,2,50,77.08,South
890,2020-12-25,Keyboard,1,50,32.08,West
891,2020-12-25,Monitor,5,300,1187.0,North
892,2020-12-25,Charger,1,25,19.52,East
893,2020-12-25,Charger,4,25,64.78,North
894,2020-12-25,Keyboard,2,50,67.67,South
895,2020-12-26,Tablet,1,400,293.35,West
896,2020-12-26,Monitor,1,300,192.46,South
897,2020-12-26,Headphones,4,100,293.95,West
898,2020-12-26,Monitor,5,300,1149.34,East
899,2020-12-27,Mouse,2,30,43.39,East
900,2020-12-28,Monitor,2,300,425.31,North
901,2021-01-01,Keyboard,5,50,193.62,East
902,2021-01-01,Keyboard,1,50,39.75,South
903,2021-01-01,Keyboard,1,50,31.89,South
904,2021-01-02,Headphones,4,100,319.39,South
905,2021-01-02,Phone,5,600,2297.58,South
906,2021-01-02,Keyboard,4,50,148.87,North
907,2021-01-03,Monitor,3,300,707.65,North
908,2021-01-03,Laptop,1,800,599.87,North
909,2021-01-04,Keyboard,5,50,174.54,South
910,2021-01-04,Laptop,5,800,2852.6,West
911,2021-01-04,Mouse,2,30,48.22,South
912,2021-01-04,Phone,3,600,1446.67,West
913,2021-01-04,Charger,2,25,38.73,West
914,2021-01-05,Charger,1,25,18.35,South
915,2021-01-05,Phone,3,600,1228.15,West
916,2021-01-05,Monitor,3,300,710.24,West
917,2021-01-05,Phone,4,600,1856.73,West
918,2021-01-06,Laptop,1,800,556.35,West
919,2021-01-06,Mouse,5,30,119.5,South
920,2021-01-06,Mouse,1,30,19.61,West
921,2021-01-06,Mouse,4,30,78.79,East
922,2021-01-06,Keyboard,4,50,150.12,North
923,2021-01-06,Charger,3,25,49.01,East
924,2021-01-06,Phone,1,600,447.38,South
925,2021-01-07,Tablet,5,400,1519.62,East
926,2021-01-07,Monitor,2,300,433.88,South
927,2021-01-07,Monitor,4,300,899.69,South
928,2021-01-08,Phone,3,600,1356.28,West
929,2021-01-08,Headphones,5,100,333.23,North
930,2021-01-08,Keyboard,1,50,36.9,West
931,2021-01-09,Tablet,4,400,1198.73,East
932,2021-01-09,Mouse,2,30,44.72,West
933,2021-01-09,Headphones,4,100,277.51,South
934,2021-01-09,Tablet,2,400,625.63,East
935,2021-01-10,Charger,5,25,97.71,South
936,2021-01-10,Headphones,3,100,230.87,South
937,2021-01-11,Charger,4,25,73.52,West
938,2021-01-11,Laptop,5,800,3058.98,South
939,2021-01-11,Keyboard,2,50,69.91,East
940,2021-01-11,Monitor,5,300,959.42,West
941,2021-01-11,Keyboard,4,50,130.91,West
942,2021-01-11,Charger,2,25,33.09,East
943,2021-01-12,Tablet,3,400,950.91,West
944,2021-01-13,Keyboard,4,50,158.9,East
945,2021-01-13,Phone,5,600,2065.33,North
946,2021-01-14,Laptop,1,800,595.2,North
947,2021-01-14,Monitor,1,300,205.53,South
948,2021-01-14,Mouse,1,30,19.81,South
949,2021-01-14,Charger,5,25,84.55,North
950,2021-01-14,Charger,5,25,81.85,South
951,2021-01-15,Phone,4,600,1734.18,South
952,2021-01-15,Mouse,1,30,22.97,South
953,2021-01-15,Keyboard,3,50,115.51,South
954,2021-01-16,Monitor,2,300,400.67,East
955,2021-01-16,Tablet,1,400,304.44,South
956,2021-01-17,Keyboard,3,50,105.77,West
957,2021-01-18,Phone,3,600,1408.09,East
958,2021-01-18,Monitor,3,300,704.99,North
959,2021-01-18,Charger,1,25,16.88,South
960,2021-01-18,Headphones,4,100,275.09,East
961,2021-01-18,Mouse,2,30,42.79,South
962,2021-01-19,Tablet,4,400,1085.71,South
963,2021-01-19,Mouse,2,30,43.01,North
964,2021-01-19,Keyboard,5,50,172.85,East
965,2021-01-20,Headphones,5,100,349.77,West
966,2021-01-20,Monitor,5,300,1075.66,East
967,2021-01-20,Phone,4,600,1668.14,East
968,2021-01-20,Headphones,1,100,70.01,North
969,2021-01-21,Charger,5,25,86.58,East
970,2021-01-22,Charger,1,25,19.35,North
971,2021-01-23,Laptop,5,800,3191.66,West
972,2021-01-23,Laptop,1,800,643.91,North
973,2021-01-23,Monitor,4,300,860.1,East
974,2021-01-24,Monitor,5,300,995.36,South
975,2021-01-24,Laptop,5,800,2608.8,East
976,2021-01-24,Phone,1,600,423.32,North
977,2021-01-25,Phone,3,600,1417.01,North
978,2021-01-25,Monitor,1,300,213.34,East
979,2021-01-27,Phone,4,600,1648.4,South
980,2021-01-27,Mouse,2,30,44.55,East
981,2021-01-27,Laptop,1,800,559.82,West
982,2021-01-28,Phone,2,600,791.14,North
983,2021-01-28,Phone,3,600,1229.15,East
984,2021-01-28,Charger,1,25,17.45,West
985,2021-01-28,Headphones,2,100,159.52,East
986,2021-01-29,Headphones,5,100,372.21,West
987,2021-01-29,Keyboard,1,50,36.41,West
988,2021-01-29,Mouse,1,30,20.64,East
989,2021-01-30,Charger,5,25,84.94,West
990,2021-02-01,Headphones,4,100,257.23,South
991,2021-02-01,Headphones,3,100,214.18,West
992,2021-02-01,Phone,4,600,1835.49,North
993,2021-02-01,Mouse,5,30,95.53,South
994,2021-02-01,Headphones,4,100,280.3,West
995,2021-02-02,Charger,2,25,38.99,West
996,2021-02-02,Phone,4,600,1771.48,North
997,2021-02-02,Tablet,5,400,1550.26,West
998,2021-02-03,Tablet,2,400,635.04,South
999,2021-02-03,Mouse,3,30,60.26,North
1000,2021-02-05,Charger,2,25,32.86,South
1001,2021-02-05,Charger,4,25,79.59,South
1002,2021-02-05,Phone,4,600,1638.34,South
1003,2021-02-05,Headphones,2,100,128.52,North
1004,2021-02-05,Laptop,4,800,2317.8,East
1005,2021-02-05,Charger,4,25,79.86,North
1006,2021-02-06,Tablet,3,400,921.39,South
1007,2021-02-07,Charger,1,25,18.25,West
1008,2021-02-08,Tablet,3,400,934.38,South
1009,2021-02-09,Headphones,1,100,72.08,West
1010,2021-02-09,Phone,1,600,397.24,West
1011,2021-02-09,Charger,1,25,19.19,East
1012,2021-02-10,Mouse,4,30,88.76,North
1013,2021-02-10,Charger,2,25,34.65,East
1014,2021-02-11,Charger,1,25,16.11,North
1015,2021-02-12,Charger,3,25,55.23,North
1016,2021-02-12,Charger,5,25,83.59,North
1017,2021-02-13,Mouse,5,30,108.37,South
1018,2021-02-13,Charger,4,25,72.03,West
1019,2021-02-13,Keyboard,4,50,139.42,South
1020,2021-02-13,Tablet,5,400,1476.93,North
1021,2021-02-14,Charger,2,25,32.85,West
1022,2021-02-14,Phone,4,600,1876.04,South
1023,2021-02-14,Charger,3,25,57.5,South
1024,2021-02-14,Keyboard,1,50,32.62,West
1025,2021-02-14,Laptop,3,800,1843.99,South
1026,2021-02-14,Charger,4,25,72.36,South
1027,2021-02-15,Headphones,3,100,228.47,East
1028,2021-02-15,Laptop,4,800,2137.15,South
1029,2021-02-15,Keyboard,3,50,99.45,South
1030,2021-02-16,Charger,1,25,16.17,West
1031,2021-02-16,Phone,1,600,453.38,East
1032,2021-02-16,Laptop,5,800,2731.04,East
1033,2021-02-16,Tablet,3,400,827.52,North
1034,2021-02-16,Monitor,5,300,1112.46,South
1035,2021-02-17,Keyboard,5,50,175.67,West
1036,2021-02-17,Mouse,2,30,39.1,West
1037,2021-02-18,Headphones,4,100,293.46,North
1038,2021-02-18,Charger,4,25,74.78,North
1039,2021-02-19,Laptop,4,800,2365.5,West
1040,2021-02-19,Monitor,5,300,1115.62,East
1041,2021-02-19,Headphones,2,100,151.74,South
1042,2021-02-19,Keyboard,1,50,39.63,East
1043,2021-02-20,Mouse,2,30,44.73,North
1044,2021-02-20,Laptop,2,800,1030.36,North
1045,2021-02-20,Tablet,5,400,1530.98,East
1046,2021-02-21,Laptop,5,800,2794.38,South
1047,2021-02-21,Headphones,2,100,138.33,North
1048,2021-02-22,Laptop,3,800,1632.28,South
1049,2021-02-22,Tablet,1,400,294.58,East
1050,2021-02-22,Charger,1,25,18.26,East
1051,2021-02-23,Mouse,1,30,23.8,East
1052,2021-02-23,Mouse,2,30,46.23,North
1053,2021-02-23,Charger,3,25,55.53,East
1054,2021-02-24,Keyboard,1,50,34.7,West
1055,2021-02-24,Phone,4,600,1524.45,South
1056,2021-02-24,Monitor,1,300,237.78,South
1057,2021-02-24,Headphones,3,100,218.91,North
1058,2021-02-25,Keyboard,1,50,34.21,West
1059,2021-02-26,Charger,5,25,93.78,North
1060,2021-02-26,Monitor,2,300,406.04,East
1061,2021-02-27,Tablet,3,400,785.95,North
1062,2021-02-27,Laptop,2,800,1188.75,South
1063,2021-02-27,Monitor,4,300,848.15,East
1064,2021-02-28,Headphones,3,100,198.88,West
1065,2021-02-28,Monitor,5,300,1009.16,North
1066,2021-02-28,Phone,1,600,479.52,West
1067,2021-02-28,Keyboard,1,50,36.36,East
1068,2021-02-28,Monitor,3,300,623.33,East
1069,2021-02-28,Headphones,4,100,294.56,East
1070,2021-03-01,Mouse,4,30,76.88,North
1071,2021-03-01,Phone,1,600,446.97,East
1072,2021-03-01,Laptop,3,800,1548.66,North
1073,2021-03-01,Keyboard,5,50,199.73,West
1074,2021-03-02,Laptop,4,800,2276.42,North
1075,2021-03-02,Laptop,2,800,1236.91,North
1076,2021-03-02,Charger,2,25,39.31,East
1077,2021-03-02,Phone,5,600,2342.64,West
1078,2021-03-02,Mouse,2,30,45.41,North
1079,2021-03-02,Laptop,3,800,1538.59,North
1080,2021-03-03,Charger,5,25,90.99,West
1081,2021-03-03,Keyboard,1,50,33.43,North
1082,2021-03-03,Tablet,1,400,312.64,East
1083,2021-03-03,Charger,2,25,33.53,North
1084,2021-03-03,Phone,2,600,843.53,South
1085,2021-03-04,Monitor,2,300,425.69,South
1086,2021-03-04,Mouse,3,30,64.63,East
1087,2021-03-05,Laptop,5,800,2740.78,East
1088,2021-03-05,Phone,4,600,1523.51,North
1089,2021-03-05,Keyboard,3,50,105.85,North
1090,2021-03-06,Phone,1,600,398.17,South
1091,2021-03-07,Phone,4,600,1851.1,East
1092,2021-03-07,Headphones,5,100,334.62,East
1093,2021-03-07,Headphones,2,100,150.5,South
1094,2021-03-08,Mouse,1,30,21.45,East
1095,2021-03-08,Headphones,2,100,156.91,East
1096,2021-03-09,Monitor,3,300,682.68,North
1097,2021-03-09,Monitor,1,300,206.53,North
1098,2021-03-09,Charger,1,25,19.98,North
1099,2021-03-09,Charger,3,25,57.27,East
1100,2021-03-11,Headphones,4,100,266.97,West
1101,2021-03-12,Headphones,3,100,202.45,South
1102,2021-03-12,Mouse,4,30,79.87,North
1103,2021-03-12,Headphones,3,100,215.93,East
1104,2021-03-12,Phone,4,600,1877.36,East
1105,2021-03-12,Charger,4,25,70.5,South
1106,2021-03-12,Phone,3,600,1354.64,South
1107,2021-03-13,Mouse,1,30,20.01,South
